RECORD_ID,TIMESTAMP,SUBSCRIBER_ID,USERNAME,MSISDN,IMSI,SOURCE_PRIVATE_IP,SOURCE_PRIVATE_PORT,SOURCE_PUBLIC_IP,SOURCE_PUBLIC_PORT,DESTINATION_IP,DESTINATION_PORT,PROTOCOL,BYTES_SENT,BYTES_RECEIVED,PROVIDER_NAME,ACCESS_TYPE
IPD-SUB-844084,2026-05-25T21:29:49.451178,SUB-000037,hendersonnicole,+918401937018,405451682674034,100.79.235.27,58468,223.180.71.76,19677,172.217.16.142,443,TCP,1557716,34214673,Airtel,CELLULAR
IPD-SUB-989672,2026-05-25T21:31:04.451178,SUB-000031,mckinneyfaith,+918524173983,N/A (BROADBAND),192.168.1.69,56135,115.110.247.72,44045,172.217.16.142,443,TCP,33549305,637015169,Hathway,BROADBAND
IPD-SUB-912127,2026-05-25T21:19:35.451178,SUB-000034,collinschristopher,+918599944473,N/A (BROADBAND),192.168.1.102,49378,103.85.206.221,26160,172.217.16.142,443,TCP,2113836,46441198,Tata Play Fiber,BROADBAND
IPD-SUB-324705,2026-05-25T21:19:18.451178,SUB-000073,patriciarosario,+917819615715,405185670254691,100.119.234.204,59189,27.59.7.72,23767,23.212.248.51,443,TCP,2468047,51043156,Vodafone Idea,CELLULAR
IPD-SUB-166779,2026-05-25T21:31:04.451178,SUB-000064,josephsandoval,+918630884248,N/A (BROADBAND),192.168.1.59,49422,49.205.209.25,27353,142.250.190.46,443,TCP,70663319,1167548164,ACT Fibernet,BROADBAND
IPD-SUB-732726,2026-05-25T21:22:29.451178,SUB-000050,nicoleward,+919013855207,N/A (BROADBAND),192.168.1.214,53139,115.110.43.248,47957,157.240.16.53,443,TCP,44173291,354609817,Hathway,BROADBAND
IPD-SUB-957907,2026-05-25T21:27:10.451178,SUB-000058,cynthia90,+917423586246,405451560516318,100.100.103.59,52114,223.177.143.56,19449,157.240.16.53,443,TCP,11274060,59601879,Airtel,CELLULAR
IPD-SUB-535155,2026-05-25T21:31:14.451178,SUB-000067,brandon70,+917561403846,405072084321586,100.91.91.108,50862,210.212.56.48,34961,23.212.248.51,443,TCP,11030805,191723934,BSNL,CELLULAR
IPD-SUB-570738,2026-05-25T21:24:44.451178,SUB-000024,shawn08,+919936351080,N/A (BROADBAND),192.168.1.134,52409,115.110.62.163,37170,157.240.13.35,443,TCP,88099191,478382214,Hathway,BROADBAND
IPD-SUB-306728,2026-05-25T21:35:16.451178,SUB-000054,jennifer51,+917089106615,N/A (BROADBAND),192.168.1.166,59600,49.206.112.187,37188,157.240.13.35,443,TCP,31063263,159734408,ACT Fibernet,BROADBAND
IPD-SUB-352096,2026-05-25T21:45:49.451178,SUB-000074,ryanashley,+917766469204,N/A (BROADBAND),192.168.1.147,50359,103.241.2.237,43879,172.217.16.142,443,TCP,26642243,429559730,ACT Fibernet,BROADBAND
IPD-SUB-291112,2026-05-25T21:46:14.451178,SUB-000099,mary56,+918970737615,N/A (BROADBAND),192.168.1.157,59404,103.241.3.229,10248,157.240.13.35,443,TCP,54126587,379889116,ACT Fibernet,BROADBAND
IPD-SUB-840123,2026-05-25T21:37:57.451178,SUB-000005,wwebster,+917694107918,N/A (BROADBAND),192.168.1.69,61562,103.241.3.46,4390,157.240.13.35,443,TCP,79560157,705225993,ACT Fibernet,BROADBAND
IPD-SUB-751290,2026-05-25T21:37:33.451178,SUB-000094,melissarogers,+916137784956,N/A (BROADBAND),192.168.1.182,65052,49.205.20.151,47547,142.250.190.46,443,TCP,142327524,1912639897,ACT Fibernet,BROADBAND
IPD-SUB-904703,2026-05-25T21:43:37.451178,SUB-000003,gutierrezlucas,+917228953943,N/A (BROADBAND),192.168.1.241,61049,122.160.157.116,24438,142.250.190.46,443,TCP,10059013,129521390,Hathway,BROADBAND
IPD-SUB-761070,2026-05-25T21:41:29.451178,SUB-000064,josephsandoval,+918630884248,N/A (BROADBAND),192.168.1.88,56917,49.206.215.177,2376,172.217.16.142,443,TCP,48520857,979416414,ACT Fibernet,BROADBAND
IPD-SUB-811094,2026-05-25T21:41:59.451178,SUB-000028,nancy52,+916309679899,405452267672852,100.107.45.187,51129,106.201.150.242,48570,31.13.88.49,443,TCP,135718515,802924165,Airtel,CELLULAR
IPD-SUB-419809,2026-05-25T21:34:45.451178,SUB-000062,jacquelineshaw,+917552240168,N/A (BROADBAND),192.168.1.116,53528,103.142.23.162,8179,157.240.13.35,443,TCP,286718921,1333937187,Tata Play Fiber,BROADBAND
IPD-SUB-723212,2026-05-25T21:35:22.451178,SUB-000018,richardreynolds,+917654890656,N/A (BROADBAND),192.168.1.225,52324,103.85.204.11,34358,103.14.161.45,443,TCP,449014565,425804096,Tata Play Fiber,BROADBAND
IPD-SUB-791109,2026-05-25T21:36:35.451178,SUB-000068,cruzjanice,+916904522290,405458210130311,100.119.8.248,59265,106.203.184.232,47112,23.212.248.51,443,TCP,14952595,172684561,Airtel,CELLULAR
IPD-SUB-308033,2026-05-25T21:44:20.451178,SUB-000038,michelle88,+916656933137,N/A (BROADBAND),192.168.1.231,51158,115.110.200.90,25016,142.250.190.46,443,TCP,40395290,968838356,Hathway,BROADBAND
IPD-SUB-531489,2026-05-25T21:51:01.451178,SUB-000055,derekryan,+919523414579,405188005874184,100.78.147.249,49205,150.129.141.59,40650,31.13.88.49,443,TCP,111990573,560568839,Vodafone Idea,CELLULAR
IPD-SUB-731916,2026-05-25T21:57:44.451178,SUB-000088,ashley45,+918829921335,N/A (BROADBAND),192.168.1.48,59895,115.110.3.33,2700,172.217.16.142,443,TCP,103001113,1351641327,Hathway,BROADBAND
IPD-SUB-206166,2026-05-25T21:56:36.451178,SUB-000078,katelyngreene,+916833418890,N/A (BROADBAND),192.168.1.89,54509,103.85.207.240,29803,31.13.88.49,443,TCP,15808935,91147114,Tata Play Fiber,BROADBAND
IPD-SUB-361443,2026-05-25T21:53:05.451178,SUB-000039,ipham,+917551359328,N/A (BROADBAND),192.168.1.148,63784,103.241.1.84,42145,142.250.190.46,443,TCP,4177669,124681074,ACT Fibernet,BROADBAND
IPD-SUB-107200,2026-05-25T21:48:14.451178,SUB-000044,williamsgregory,+918839090468,N/A (BROADBAND),192.168.1.172,52246,122.160.163.68,44661,142.250.190.46,443,TCP,1216304,16662016,Hathway,BROADBAND
IPD-SUB-373831,2026-05-25T22:01:20.451178,SUB-000007,crystalbaker,+919278515314,N/A (BROADBAND),192.168.1.6,63756,103.142.22.142,27585,157.240.13.35,443,TCP,14258635,63521441,Tata Play Fiber,BROADBAND
IPD-SUB-606161,2026-05-25T22:01:25.451178,SUB-000098,tbuckley,+919069273877,405456235986950,100.94.107.101,65132,223.181.32.120,33260,157.240.13.35,443,TCP,27466221,134818725,Airtel,CELLULAR
IPD-SUB-403993,2026-05-25T21:48:08.451178,SUB-000015,melissahaynes,+919204600776,405457573697035,100.73.229.53,58364,106.193.188.35,18565,172.217.16.142,443,TCP,89787183,1967962644,Airtel,CELLULAR
IPD-SUB-262973,2026-05-25T21:50:53.451178,SUB-000031,mckinneyfaith,+918524173983,N/A (BROADBAND),192.168.1.254,51698,122.160.49.99,42782,103.14.161.45,443,TCP,129699038,143879042,Hathway,BROADBAND
IPD-SUB-636534,2026-05-25T22:04:39.451178,SUB-000028,nancy52,+916309679899,405452267672852,100.107.45.187,60243,223.179.35.236,32926,103.14.161.45,443,TCP,377308622,544257365,Airtel,CELLULAR
IPD-SUB-351910,2026-05-25T22:08:44.451178,SUB-000022,charles55,+919819755736,405451946439526,100.124.168.224,62603,106.196.188.210,22301,142.250.190.46,443,TCP,102336470,1412115937,Airtel,CELLULAR
IPD-SUB-976772,2026-05-25T22:12:04.451178,SUB-000058,cynthia90,+917423586246,405451560516318,100.100.103.59,62695,106.199.129.37,44711,172.217.16.142,443,TCP,13944020,193065817,Airtel,CELLULAR
IPD-SUB-447179,2026-05-25T22:03:03.451178,SUB-000062,jacquelineshaw,+917552240168,N/A (BROADBAND),192.168.1.18,54047,103.142.23.206,42970,172.217.16.142,443,TCP,80468065,1143876017,Tata Play Fiber,BROADBAND
IPD-SUB-965804,2026-05-25T22:03:02.451178,SUB-000089,nicholasbrown,+918063530621,405455135266106,100.103.223.48,51247,223.178.32.47,3631,157.240.23.174,443,TCP,39081673,350921856,Airtel,CELLULAR
IPD-SUB-325689,2026-05-25T22:05:00.451178,SUB-000067,brandon70,+917561403846,405072084321586,100.91.91.108,50095,117.193.72.16,11242,23.212.248.60,443,TCP,9069632,169214971,BSNL,CELLULAR
IPD-SUB-175300,2026-05-25T22:19:52.451178,SUB-000028,nancy52,+916309679899,405452267672852,100.107.45.187,60416,106.193.7.112,13943,8.8.4.4,53,UDP,191896308,1260161730,Airtel,CELLULAR
IPD-SUB-221268,2026-05-25T22:27:13.451178,SUB-000095,latashadyer,+917499589805,N/A (BROADBAND),192.168.1.170,65431,103.241.1.79,30970,8.8.4.4,53,UDP,39728653,227467562,ACT Fibernet,BROADBAND
IPD-SUB-778398,2026-05-25T22:31:26.451178,SUB-000074,ryanashley,+917766469204,N/A (BROADBAND),192.168.1.56,49251,49.206.251.110,18171,142.250.190.46,443,TCP,26715202,590800288,ACT Fibernet,BROADBAND
IPD-SUB-810810,2026-05-25T22:17:29.451178,SUB-000033,omarmiller,+917674669256,405840877441827,100.104.115.241,57244,49.37.243.209,9043,157.240.23.174,443,TCP,171287822,1339511422,Jio,CELLULAR
IPD-SUB-621572,2026-05-25T22:30:50.451178,SUB-000017,baileysteven,+916364937963,405186741986270,100.103.76.177,60199,27.57.97.230,45963,157.240.13.35,443,TCP,55003428,319675344,Vodafone Idea,CELLULAR
IPD-SUB-347236,2026-05-25T22:22:42.451178,SUB-000050,nicoleward,+919013855207,N/A (BROADBAND),192.168.1.213,64728,122.160.252.167,41484,23.212.248.51,443,TCP,89448721,1113988080,Hathway,BROADBAND
IPD-SUB-529469,2026-05-25T22:16:34.451178,SUB-000097,martineztyler,+919276513825,405840102762415,100.85.107.149,58912,174.22.8.38,17404,157.240.16.53,443,TCP,13345407,92938781,Jio,CELLULAR
IPD-SUB-601829,2026-05-25T22:26:35.451178,SUB-000045,cassandra03,+916959580968,405182580077129,100.70.23.84,58327,27.59.129.41,2864,172.217.16.142,443,TCP,2228191,27414347,Vodafone Idea,CELLULAR
IPD-SUB-398327,2026-05-25T22:22:36.451178,SUB-000061,josephpowers,+917664589287,405071689858824,100.114.120.24,51056,117.195.80.120,36629,31.13.88.49,443,TCP,14752995,87701966,BSNL,CELLULAR
IPD-SUB-195940,2026-05-25T22:23:58.451178,SUB-000076,brenda36,+919977738198,N/A (BROADBAND),192.168.1.131,59241,49.204.91.60,15648,142.250.190.46,443,TCP,75075087,1297686129,ACT Fibernet,BROADBAND
IPD-SUB-477470,2026-05-25T22:21:48.451178,SUB-000062,jacquelineshaw,+917552240168,N/A (BROADBAND),192.168.1.118,53293,103.142.20.177,30629,142.250.190.46,443,TCP,12437676,199179883,Tata Play Fiber,BROADBAND
IPD-SUB-616521,2026-05-25T22:37:54.451178,SUB-000039,ipham,+917551359328,N/A (BROADBAND),192.168.1.162,57283,103.241.3.2,49001,157.240.16.53,443,TCP,1945705,8639181,ACT Fibernet,BROADBAND
IPD-SUB-840268,2026-05-25T22:43:03.451178,SUB-000095,latashadyer,+917499589805,N/A (BROADBAND),192.168.1.115,59946,103.241.3.42,6002,103.14.161.45,443,TCP,518184643,624447706,ACT Fibernet,BROADBAND
IPD-SUB-725475,2026-05-25T22:34:14.451178,SUB-000075,robertbaker,+917142018505,405185816675843,100.92.114.232,59692,27.57.4.226,27729,157.240.23.174,443,TCP,198180909,1056164683,Vodafone Idea,CELLULAR
IPD-SUB-643089,2026-05-25T22:44:08.451178,SUB-000024,shawn08,+919936351080,N/A (BROADBAND),192.168.1.155,65309,115.110.250.68,42008,31.13.88.49,443,TCP,39868472,160042611,Hathway,BROADBAND
IPD-SUB-598080,2026-05-25T22:37:18.451178,SUB-000081,egilbert,+917007647892,N/A (BROADBAND),192.168.1.37,59724,49.204.179.246,10054,23.212.248.51,443,TCP,62734220,1063350108,ACT Fibernet,BROADBAND
IPD-SUB-573501,2026-05-25T22:42:01.451178,SUB-000085,lhale,+917356749250,405459096488600,100.104.67.32,55895,106.200.59.144,45602,157.240.16.53,443,TCP,11391692,72062022,Airtel,CELLULAR
IPD-SUB-414612,2026-05-25T22:31:44.451178,SUB-000089,nicholasbrown,+918063530621,405455135266106,100.103.223.48,58207,106.205.228.215,28911,142.250.190.46,443,TCP,6461604,208729608,Airtel,CELLULAR
IPD-SUB-238354,2026-05-25T22:38:59.451178,SUB-000030,karen27,+916583026456,N/A (BROADBAND),192.168.1.107,56024,122.160.63.129,11761,172.217.16.142,443,TCP,7826805,160930670,Hathway,BROADBAND
IPD-SUB-849436,2026-05-25T22:36:15.451178,SUB-000096,fitzpatrickmichael,+916214147419,N/A (BROADBAND),192.168.1.105,49944,49.205.108.228,13974,157.240.16.53,443,TCP,211456787,1373404099,ACT Fibernet,BROADBAND
IPD-SUB-403348,2026-05-25T22:44:52.451178,SUB-000055,derekryan,+919523414579,405188005874184,100.78.147.249,59067,150.129.106.241,22486,172.217.16.142,443,TCP,63193886,980439661,Vodafone Idea,CELLULAR
IPD-SUB-405816,2026-05-25T22:34:05.451178,SUB-000083,jason31,+918550653630,N/A (BROADBAND),192.168.1.121,62131,49.207.102.20,25217,157.240.23.174,443,TCP,32612416,142229197,ACT Fibernet,BROADBAND
IPD-SUB-351774,2026-05-25T22:40:49.451178,SUB-000061,josephpowers,+917664589287,405071689858824,100.114.120.24,64446,117.194.158.112,10527,31.13.88.49,443,TCP,12184783,102608695,BSNL,CELLULAR
IPD-SUB-267077,2026-05-25T22:35:48.451178,SUB-000053,howardmichelle,+917590996624,N/A (BROADBAND),192.168.1.251,64754,115.110.209.241,20250,142.250.190.46,443,TCP,6936821,117619003,Hathway,BROADBAND
IPD-SUB-566604,2026-05-25T22:55:44.451178,SUB-000065,christopherryan,+918770252737,N/A (BROADBAND),192.168.1.230,61342,115.110.107.70,38739,157.240.13.35,443,TCP,33394974,156898346,Hathway,BROADBAND
IPD-SUB-936706,2026-05-25T22:56:29.451178,SUB-000071,smiththomas,+919528192376,N/A (BROADBAND),192.168.1.79,57192,103.142.22.254,45111,172.217.16.142,443,TCP,5617239,119105183,Tata Play Fiber,BROADBAND
IPD-SUB-591223,2026-05-25T22:51:22.451178,SUB-000075,robertbaker,+917142018505,405185816675843,100.92.114.232,53490,27.59.102.193,32896,23.212.248.60,443,TCP,116949943,1382014827,Vodafone Idea,CELLULAR
IPD-SUB-702959,2026-05-25T22:49:15.451178,SUB-000096,fitzpatrickmichael,+916214147419,N/A (BROADBAND),192.168.1.213,62659,49.204.68.52,19714,8.8.4.4,53,UDP,13158526,98381077,ACT Fibernet,BROADBAND
IPD-SUB-503102,2026-05-25T22:51:53.451178,SUB-000097,martineztyler,+919276513825,405840102762415,100.85.107.149,65117,25.8.94.60,48468,103.14.161.45,443,TCP,681612617,883610826,Jio,CELLULAR
IPD-SUB-944165,2026-05-25T22:46:48.451178,SUB-000089,nicholasbrown,+918063530621,405455135266106,100.103.223.48,59081,106.207.53.178,34457,23.212.248.60,443,TCP,29400610,363960224,Airtel,CELLULAR
IPD-SUB-409835,2026-05-25T22:58:07.451178,SUB-000052,debra64,+919910371149,N/A (BROADBAND),192.168.1.215,60304,103.142.21.237,5399,23.212.248.60,443,TCP,3108178,59043743,Tata Play Fiber,BROADBAND
IPD-SUB-118040,2026-05-25T23:08:53.451178,SUB-000066,savannaholiver,+919730116907,N/A (BROADBAND),192.168.1.171,62985,115.110.24.201,43898,172.217.16.142,443,TCP,159277279,1842429475,Hathway,BROADBAND
IPD-SUB-749541,2026-05-25T23:07:40.451178,SUB-000033,omarmiller,+917674669256,405840877441827,100.104.115.241,53317,49.44.174.98,19080,142.250.190.46,443,TCP,47370817,798021594,Jio,CELLULAR
IPD-SUB-724069,2026-05-25T23:14:59.451178,SUB-000046,mahoneyfrank,+918221902139,N/A (BROADBAND),192.168.1.222,60179,49.207.68.147,13755,142.250.190.46,443,TCP,27871662,373896165,ACT Fibernet,BROADBAND
IPD-SUB-468481,2026-05-25T23:04:01.451178,SUB-000094,melissarogers,+916137784956,N/A (BROADBAND),192.168.1.102,54206,49.207.196.213,25235,172.217.16.142,443,TCP,91074158,1803733330,ACT Fibernet,BROADBAND
IPD-SUB-890542,2026-05-25T23:21:20.451178,SUB-000062,jacquelineshaw,+917552240168,N/A (BROADBAND),192.168.1.106,59572,103.85.206.21,36287,23.212.248.51,443,TCP,39391048,656191945,Tata Play Fiber,BROADBAND
IPD-SUB-916352,2026-05-25T23:23:30.451178,SUB-000059,kristine26,+916678634340,N/A (BROADBAND),192.168.1.26,53214,115.110.51.92,22709,142.250.190.46,443,TCP,53232693,976051512,Hathway,BROADBAND
IPD-SUB-593651,2026-05-25T23:29:41.451178,SUB-000017,baileysteven,+916364937963,405186741986270,100.103.76.177,58755,150.129.213.83,48744,23.212.248.51,443,TCP,29650395,341420181,Vodafone Idea,CELLULAR
IPD-SUB-431178,2026-05-25T23:24:46.451178,SUB-000016,mark38,+916026809904,N/A (BROADBAND),192.168.1.204,63599,115.110.182.100,3788,157.240.16.53,443,TCP,134228066,662281471,Hathway,BROADBAND
IPD-SUB-622497,2026-05-25T23:25:52.451178,SUB-000095,latashadyer,+917499589805,N/A (BROADBAND),192.168.1.189,50317,49.205.75.19,10853,157.240.16.53,443,TCP,317753873,1675321697,ACT Fibernet,BROADBAND
IPD-SUB-128613,2026-05-25T23:23:05.451178,SUB-000076,brenda36,+919977738198,N/A (BROADBAND),192.168.1.31,58475,103.241.3.202,8087,157.240.16.53,443,TCP,127444608,1058774741,ACT Fibernet,BROADBAND
IPD-SUB-245798,2026-05-25T23:26:02.451178,SUB-000031,mckinneyfaith,+918524173983,N/A (BROADBAND),192.168.1.220,60835,122.160.211.124,35231,31.13.88.49,443,TCP,56308742,238260780,Hathway,BROADBAND
IPD-SUB-269408,2026-05-25T23:29:19.451178,SUB-000033,omarmiller,+917674669256,405840877441827,100.104.115.241,53852,136.181.131.180,2467,157.240.16.53,443,TCP,40414808,241035789,Jio,CELLULAR
IPD-SUB-537878,2026-05-25T23:29:59.451178,SUB-000002,jadams,+919952590684,N/A (BROADBAND),192.168.1.212,57514,122.160.115.219,43235,142.250.190.46,443,TCP,31273524,454031744,Hathway,BROADBAND
